location,name,address,ispotable,available,created_at,photo,description,watersourcetype
"{""latitude"": 41.402594, ""longitude"": 2.176755}",València 02-086,"C MARINA, 235",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.392099, ""longitude"": 2.174259}",Girona 02-087,"C CASP, 47",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.397373, ""longitude"": 2.169762}",València 02-088,"C VALENCIA, 352",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.395246, ""longitude"": 2.168399}",Aragó 02-089,"C BRUC, 100",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.395814, ""longitude"": 2.18372}",Sardenya 02-090,"C ALI BEI, 111",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.396308, ""longitude"": 2.180198}",Casp 02-091,"C SICILIA, 152",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.395833, ""longitude"": 2.176377}",Gran Via de les Corts Catalanes 02-092,"C ROGER DE FLOR, 699.A",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403502, ""longitude"": 2.182492}",Consell de Cent 02-093,"C CONSELL DE CENT, 546",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.402353, ""longitude"": 2.172694}",Provença / Mallorca 02-094,"PL SAGRADA FAMILIA, 235",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403133, ""longitude"": 2.173212}",Provença / Mallorca 02-095,"PL SAGRADA FAMILIA, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.396655, ""longitude"": 2.168873}",València 02-096,"C GIRONA, 110",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.392663, ""longitude"": 2.158652}",Balmes 02-097,"C PROVENÇA, 213",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.389937, ""longitude"": 2.162132}",Balmes 02-098,"C ARAGO, 236",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.38663, ""longitude"": 2.154778}",València 02-102,"C VILLARROEL, 131",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.385382, ""longitude"": 2.145602}",Jardins de Montserrat 02-104,"JARD MONTSERRAT, 239",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.385174, ""longitude"": 2.145967}",  02-105,"JARD MONTSERRAT, 233",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.388262, ""longitude"": 2.143996}",Calabria 02-106,"C LONDRES, 12-10",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.378528, ""longitude"": 2.147881}",Passadís central 02-107,"PARC JOAN MIRO, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.378209, ""longitude"": 2.14831}",Passadís central 02-108,"PARC JOAN MIRO, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.377787, ""longitude"": 2.149514}",zona pipican (gossos) 02-109,"C DIPUTACIO, 12",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.377382, ""longitude"": 2.149081}",caseta 02-110,"PARC JOAN MIRO, 4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.378554, ""longitude"": 2.156673}",Sepúlveda 02-112,"C CALABRIA, 82-80",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.380258, ""longitude"": 2.158451}",Comte Borrell 02-113,"C SEPULVEDA, 107",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.37542, ""longitude"": 2.160809}",Parlament 02-114,"C CALABRIA, 6-2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.384985, ""longitude"": 2.15496}",Aragó 02-115,"C COMTE D'URGELL, 132",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.382043, ""longitude"": 2.149438}",València 02-116,"C ROCAFORT, 165",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.398999, ""longitude"": 2.165372}",Rosselló 02-118,"C GIRONA, 161",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.392687, ""longitude"": 2.181283}",Ribes 1-3 02-124,"C RIBES, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.375196, ""longitude"": 2.167467}",Paral·lel 02-128,"RDA SANT PAU, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.390535, ""longitude"": 2.170207}",Pau Claris 02-129,"C PAU CLARIS, 650",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.388804, ""longitude"": 2.167456}",cantonada Rambla Catalunya 02-130,"G.V. CORTS CATALANES, 630",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.402704, ""longitude"": 2.183427}",Castillejos 02-131,"C CASTILLEJOS, 183.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.39517, ""longitude"": 2.175613}",Pça Tetuan 02-132,"PL TETUAN, 30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.397669, ""longitude"": 2.16542}",Diagonal 02-133,"C PROVENÇA, 338",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.396872, ""longitude"": 2.161778}",Pau Claris 02-134,"C PAU CLARIS, 187",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.396021, ""longitude"": 2.158502}",Córsega 02-136,"C CORSEGA, 310-306",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.389145, ""longitude"": 2.172924}",  02-137,"PL URQUINAONA, 3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.389308, ""longitude"": 2.160484}",Enric Granados 02-139,"PL DOCTOR LETAMENDI, 25",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.385874, ""longitude"": 2.156329}",Av Roma 02-140,"C ARAGO, 150-148",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.3934, ""longitude"": 2.148453}",Casanova (costat Diagonal) 02-141,"C BUENOS AIRES, 60",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.389439, ""longitude"": 2.167847}",Cine Comedia 02-142,"JARD REINA VICTORIA, 609",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.376824, ""longitude"": 2.165161}",Ronda Sant Pau 02-144,"C MARQUES DE CAMPO SAGRADO, 35",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.376923, ""longitude"": 2.163449}",Parlament 02-145,"C COMTE BORRELL, 34",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.378488, ""longitude"": 2.154156}",Rocafort 02-146,"C ROCAFORT, 446-444",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.380191, ""longitude"": 2.156742}",Gran Via de les Corts Catalanes 02-147,"C VILADOMAT, 118",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.383726, ""longitude"": 2.161159}",Casanova 02-148,"C CASANOVA, 36.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.383856, ""longitude"": 2.163629}",Sepúlveda / Rda. Sant Antoni 02-149,"PL GOYA, 185",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.398561, ""longitude"": 2.168661}",Diagonal 02-151,"C MALLORCA, 332",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.392431, ""longitude"": 2.171833}",Bruc 02-152,"C BRUC, 645",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.392435, ""longitude"": 2.178492}",Ali Bei 02-153,"PG SANT JOAN, 9",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.400835, ""longitude"": 2.174561}",València 02-154,"C SICILIA, 276",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404664, ""longitude"": 2.174438}",Provença (gasolinera) 02-155,"AV GAUDÍ, 4-2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.394308, ""longitude"": 2.151651}",Londres (costat Diagonal) 02-156,"C ARIBAU, 181",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404681, ""longitude"": 2.181824}",Parc 02-157,"C ENAMORATS, 74",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.394352, ""longitude"": 2.18457}",costat Estació del Nord 02-163,"C SARDENYA, 97",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.39765, ""longitude"": 2.178563}",Sicília 02-164,"C SICILIA, 707",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.39735, ""longitude"": 2.176439}",Nàpols 02-165,"C DIPUTACIO, 368",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.407918, ""longitude"": 2.171211}",Jardins de la indústria 02-173,"JARD INDUSTRIA, 119-121",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.382352, ""longitude"": 2.158126}",Gran Via de les Corts Catalanes 02-174,"C COMTE D'URGELL, 59-61",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.397427, ""longitude"": 2.175245}",Roger de Flor (entre Consell de Cent/Diputació) 02-176,"JARD CARLIT, 8",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.38366, ""longitude"": 2.15955}",Villarroel (entre Diputació i Gran Via) 02-177,"JARD CESAR MARTINELL, 543-545",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.385922, ""longitude"": 2.164415}",Rda. Universitat 02-180,"PL UNIVERSITAT, 9-10",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.400909, ""longitude"": 2.180166}",Aragó 455 02-182,"JARD MANUEL DE PEDROLO, 459-463",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.402089, ""longitude"": 2.178922}",Diagonal / Lepant costat muntanya 02-183,"PL HISPANITAT, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.400484, ""longitude"": 2.167987}",  02-184,"PG SANT JOAN, 121",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.394349, ""longitude"": 2.153768}",Paris / Diagonal 02-186,"C ENRIC GRANADOS, 120",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.399406, ""longitude"": 2.172061}",València 02-188,"C VALENCIA, 374-372",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.388072, ""longitude"": 2.143484}",AV. Josep Tarradellas 02-189,"C LONDRES, 8-2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.39964, ""longitude"": 2.169118}",Mallorca / Provença 02-190,"PG SANT JOAN, 103",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.391066, ""longitude"": 2.143724}",Pl Francesc Macià 02-191,"C JOSEP TARRADELLAS, 147",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.408739, ""longitude"": 2.178883}","Cartagena, Rosselló, Provença 02-194","JARD MONTSERRAT ROIG, 496-484",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.393587, ""longitude"": 2.169667}",Roger de Llúria (entre Consell de Cent i Diputació) 02-195,"JARD TORRE DE LES AIGÜES, 352",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.377108, ""longitude"": 2.158029}",  02-198,"AV MISTRAL, 18",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.376809, ""longitude"": 2.157038}",  02-199,"AV MISTRAL, 34-28",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.376577, ""longitude"": 2.156434}",  02-200,"AV MISTRAL, 39-43",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.376128, ""longitude"": 2.15479}",  02-201,"AV MISTRAL, 48",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.375816, ""longitude"": 2.153816}",  02-202,"AV MISTRAL, 71",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.375653, ""longitude"": 2.153186}",  02-203,"AV MISTRAL, 66",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.398792, ""longitude"": 2.181215}",Marina 02-204,"C MARINA, 778",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.38322, ""longitude"": 2.149043}",Rocafort 02-205,"AV ROMA, 55.E",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.380539, ""longitude"": 2.146217}",València (llançà) 02-206,"JARD SAFO, 13-15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.376195, ""longitude"": 2.160945}",Paral·lel amb Parlament 02-207,"JARD TRES TOMBS, 31",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404236, ""longitude"": 2.180129}",Aragó / València / Padilla 02-209,"JARD FLORA TRISTAN, 485",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.393914, ""longitude"": 2.173228}",Gran Via / Bailen / Girona 02-210,"JARD JAUME PERICH, 659",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.393902, ""longitude"": 2.173211}",Gran Via / Bailen / Girona 02-211,"JARD JAUME PERICH, 659",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.39585, ""longitude"": 2.182233}",Ausiàs Marc 02-212,"PL FORT PIENC, 3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.387369, ""longitude"": 2.170167}",Costat Corte Inglés 02-213,"PL CATALUNYA, 12-13",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.385324, ""longitude"": 2.142619}",Entença 02-214,"C JOSEP TARRADELLAS, 60",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.381508, ""longitude"": 2.154111}",Consell de Cent / Diputació / Viladomat 02-215,"JARD PAULA MONTAL, 142.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.39384, ""longitude"": 2.180295}",Roger de Flor / Ali Bei 02-216,"CTRA ANTIGA D'HORTA, 5-7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.396503, ""longitude"": 2.183467}",Sardenya / Marina / Ali Bei 02-217,"JARD LINA ÓDENA, 131.B-133",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.406062, ""longitude"": 2.182897}",  02-218,"C ENAMORATS, 91-93",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.394779, ""longitude"": 2.185313}",entre pont Sardenya i Marina 02-219,"C SARDENYA, 69-75",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.392461, ""longitude"": 2.155019}",Rosselló / Aribau 02-220,"PLTA JOAN BROSSA, 236",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.378914, ""longitude"": 2.152747}",Gran Via / Entença / Rocafort 02-221,"JARD SEBASTIA GASCH, 48",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.395122, ""longitude"": 2.167376}","Aragó 305, Bruc 02-222","JARD RECTOR OLIVERAS, 318",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.386502, ""longitude"": 2.149683}",Provença / Viladomat 02-223,"JARD MARIA MERCÈ MARÇAL, 241",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.386082, ""longitude"": 2.156046}",Passeig central 02-224,"AV ROMA, 137",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.394897, ""longitude"": 2.17556}",Tetuan 02-225,"JARD DOCTOR ROBERT, 30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.377333, ""longitude"": 2.158838}",  02-226,"AV MISTRAL, 12-10",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.378653, ""longitude"": 2.15732}",Sepúlveda 90 02-227,"JARD TETE MONTOLIU, 18",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.386513, ""longitude"": 2.151318}",Urgell entre Provença/Mallorca 02-228,"JARD ERMESSENDA DE CARCASSONA, 136",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.378027, ""longitude"": 2.148775}",  02-229,"PARC JOAN MIRO, 6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.398412, ""longitude"": 2.162647}",Llúria / Còrsega 02-230,"JARD CARME BIADA, 366",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.37942, ""longitude"": 2.156528}",Calàbria entre Gran Via i Sepúlveda 02-231,"JARD MARIA MATILDE ALMEDROS, 81",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.384961, ""longitude"": 2.157322}",  02-232,"C VILLARROEL, 211",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.399984, ""longitude"": 2.178668}",Marina entre Diputació i Consell de Cent 02-233,"JARD CLOTILDE CERDA, 488-486",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.392314, ""longitude"": 2.145694}","Urgell, Buenos Aires / Francesc Macià 02-234","JARD MARIA LUZ MORALES, 10-11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.377643, ""longitude"": 2.163224}",Comte Borrell 56 02-235,"C PARLAMENT, 47",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.399109, ""longitude"": 2.172948}",Roger de Flor / Aragó / València 02-236,"JARD CONSTANÇA D' ARAGÓ, 381",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.396786, ""longitude"": 2.163002}",Pau Claris /(entre Provença i Rosselló) 02-237,"JARD LAURA ALBÉNIZ, 258.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.389861, ""longitude"": 2.168593}",amb Passeig de Gràcia 02-238,"G.V. CORTS CATALANES, 611",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.383532, ""longitude"": 2.150926}",València 02-239,"C VALENCIA, 110",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.385118, ""longitude"": 2.153615}",Av. Roma (parc infantil) 02-240,"AV ROMA, 87-89",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.401537, ""longitude"": 2.177736}",Diagonal amb Aragó (muntanya) 02-241,"PL PABLO NERUDA, 433",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.387525, ""longitude"": 2.146093}",  02-242,"C VILADOMAT, 275-279",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404481, ""longitude"": 2.17302}",Ptge. Simó 02-243,"JARD ENRIQUETA SÉCULI, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.401529, ""longitude"": 2.171941}",Nàpols entre Provença i Mallorca 02-244,"JARD BEATRIU DE PROVENÇA, 248-254",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403095, ""longitude"": 2.173395}",Sardenya entre Provença i Mallorca 02-245,"PL SAGRADA FAMILIA, 318-314",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.389184, ""longitude"": 2.150694}",Rosselló amb Urgell 02-246,"C VILLARROEL, 191.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.37675, ""longitude"": 2.159473}",Calàbria entre Manso i Tamarit 02-247,"C CALABRIA, 36",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.398318, ""longitude"": 2.181417}",Pl. Anaïs Napoleó 02-248,"Pl. Anaïs Napoleó,  ",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.39056, ""longitude"": 2.150654}",  02-249,"Còrsega, 195",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.38236, ""longitude"": 2.15515}",Jardins d'Emma de Barcelona 02-250,"Jardins d'Emma de Barcelona,  ",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.357508, ""longitude"": 2.143133}",Foc amb Mare de Deu del Port 03-007,"C FOC, 110-108",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.359692, ""longitude"": 2.141836}",Alts Forns 03-008,"C MARE DE DEU PORT, 277-279",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.360484, ""longitude"": 2.141229}",Aviador Duran / Aviador Franco 03-009,"C AVIADOR RUIZ DE ALDA, 1.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.3567, ""longitude"": 2.135869}",  03-010,"C ALTS FORNS, 29",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.356788, ""longitude"": 2.134722}",Bronze / Alts Forns 03-011,"C ALUMINI, 14",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.358433, ""longitude"": 2.136234}",  03-012,"C ENERGIA, 11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.362592, ""longitude"": 2.13745}",Sota el pont de vianants 03-013,"PG ZONA FRANCA, 226",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.360759, ""longitude"": 2.139122}",Zona Franca 03-014,"C FONERIA, 33-35",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.362386, ""longitude"": 2.138329}",Al final del parc (Mineria) 03-016,"PARC CAN SABATÉ, 214-210",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.364952, ""longitude"": 2.138506}",Química / Física 03-017,"C MINERIA, 30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.366779, ""longitude"": 2.136616}",  03-019,"Camí de la Cadena, Parcerisa",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.37029, ""longitude"": 2.133503}",Bonaventura Pollès 03-020,"C SALLENT, 5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.369808, ""longitude"": 2.135596}",Toledo 03-021,"C TOLEDO, 70-68",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.36838, ""longitude"": 2.142099}",Traja 03-022,"C SANT FRUCTUOS, 104-94",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.368505, ""longitude"": 2.143839}",sobre escales 03-023,"C FONT FLORIDA, 72-68",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.371579, ""longitude"": 2.147041}",Rabi Ruben 03-024,"C SANT FRUCTUOS, 25-27",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.370912, ""longitude"": 2.148215}",Amposta 03-025,"C VALLS, 5-9",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.373022, ""longitude"": 2.144304}",Farell / Sant Roc 03-027,"PL JOAN CORRADES, 43",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.373047, ""longitude"": 2.143214}",Bordeta 03-028,"C PORTUGALETE, 1-3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.373828, ""longitude"": 2.14164}",Vint-i-sis de Gener / Moianes 03-029,"C LEIVA, 7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.373726, ""longitude"": 2.135733}",Mont-ros 03-032,"C FINLANDIA, 4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.372903, ""longitude"": 2.135329}",Jocs Florals 03-033,"C BURGOS, 53",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.371731, ""longitude"": 2.137158}",Noguera Pallaresa 03-034,"C NOGUERA PALLARESA, 19",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.370394, ""longitude"": 2.138837}",Rosend Arus 03-035,"C ROSSEND ARUS, 81",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.371204, ""longitude"": 2.1297}",Esteras 03-037,"C CARRERAS I CANDI, 99-101",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.376537, ""longitude"": 2.1315}",Tirso de Molina / Cerdanyola 03-039,"RIER ESCUDER, 51",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.378394, ""longitude"": 2.127624}",Juan de Sada 03-041,"C JUAN DE SADA, 94",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.375467, ""longitude"": 2.127214}",Sugranyes 03-042,"C SUGRANYES, 2.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.375682, ""longitude"": 2.125061}",Arizala 03-043,"C SANTS, 314-310",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.373276, ""longitude"": 2.125996}",Bonsons 03-044,"C ESCULTOR CANET, 36",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.380103, ""longitude"": 2.134088}",Melcior de Palau 03-045,"C GALILEU, 142",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.380533, ""longitude"": 2.140781}",Viriat 03-046,"C ENRIC BARGES, 43",,,2024-05-11 19:54:35,,Font de beure,
